sent=4 sample=2 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=3 ||| proposal=-6.49667 ||| joint=-86.5741
sent=4 sample=4 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=5 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=6 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=7 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=8 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=9 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=10 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=11 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=12 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=13 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=14 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=15 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=16 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=17 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=18 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=19 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=20 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=21 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=22 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=23 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=24 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=25 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=26 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=27 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=28 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=29 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=30 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=31 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=32 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=33 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=34 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=35 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=36 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=37 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=38 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=39 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=40 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=41 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=42 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=43 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=44 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=45 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=46 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=47 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=48 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=49 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=50 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=51 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=52 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=53 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=54 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=55 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=56 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=57 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=58 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=59 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=60 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=61 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=62 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=63 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=64 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=65 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=66 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=67 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=68 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=69 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=70 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=71 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=72 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=73 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=74 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=75 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=76 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=77 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=78 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=79 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=80 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=81 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=82 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=83 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=84 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=85 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=86 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=87 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=88 ||| proposal=-0.0100422 ||| joint=-66.2038
sent=4 sample=89 ||| proposal=-0.0100422 ||| joint=-66.2038
